PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_MATURITYLEVEL;REQUIREMENTS_ATTRIBUTES_ASSESSMENTSTATUS;REQUIREMENTS_ATTRIBUTES_CLOUDAPPLICABILITY;REQUIREMENTS_ATTRIBUTES_MITIGATEDTHREATS;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_RATIONALESTATEMENT;REQUIREMENTS_ATTRIBUTES_IMPACTSTATEMENT;REQUIREMENTS_ATTRIBUTES_REMEDIATIONPROCEDURE;REQUIREMENTS_ATTRIBUTES_AUDITPROCEDURE;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_REFERENCES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-2.8;Operating systems that are no longer supported by vendors are replaced.;2 Patch operating systems;ML1;Automated;full;Use of unsupported operating systems, Loss of security updates;Detect EC2 instances on outdated AMIs, EKS clusters on unsupported Kubernetes versions, and AMIs that may be unsupported.;Unsupported OS receives no further security updates.;"Prowler verifies AMI freshness and EKS version; the operator must define the policy threshold for `ec2_instance_older_than_specific_days`.";Replace EC2 instances on unsupported AMIs. Upgrade EKS clusters to supported Kubernetes versions.;Run all listed checks.;ASD Essential Eight ML1 - Patch operating systems - clause 8.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;EC2 Instance i-0c7395c282641f31e is not older than 180 days (0 days).;arn:aws:ec2:ap-south-1:735291151388:instance/i-0c7395c282641f31e;i-0c7395c282641f31e;ec2_instance_older_than_specific_days;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-2.8;Operating systems that are no longer supported by vendors are replaced.;2 Patch operating systems;ML1;Automated;full;Use of unsupported operating systems, Loss of security updates;Detect EC2 instances on outdated AMIs, EKS clusters on unsupported Kubernetes versions, and AMIs that may be unsupported.;Unsupported OS receives no further security updates.;"Prowler verifies AMI freshness and EKS version; the operator must define the policy threshold for `ec2_instance_older_than_specific_days`.";Replace EC2 instances on unsupported AMIs. Upgrade EKS clusters to supported Kubernetes versions.;Run all listed checks.;ASD Essential Eight ML1 - Patch operating systems - clause 8.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;EC2 Instance i-0c7395c282641f31e is using outdated AMI ami-0f58b397bc5c1f2e8.;arn:aws:ec2:ap-south-1:735291151388:instance/i-0c7395c282641f31e;i-0c7395c282641f31e;ec2_instance_with_outdated_ami;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-3.1;Multi-factor authentication is used to authenticate users to their organisation's online services that process, store or communicate their organisation's sensitive data.;3 Multi-factor authentication;ML1;Manual;partial;Credential stuffing, Password reuse compromise, Unauthorised access to internal services;MFA on the organisation's own AWS-hosted online services that handle sensitive data. Prowler verifies MFA on root, IAM users with console access, IAM admins and Directory Service. Whether a given service handles 'sensitive data' is a classification call the operator must make.;MFA prevents credential-only compromise.;"Sensitive-data classification is procedural; Prowler verifies MFA presence on the underlying identity surface.";Enable hardware MFA on root and admin IAM users. Require MFA for all IAM users with console access. Enable MFA on Directory Service. Configure CloudWatch metric filter for non-MFA sign-ins.;Run the listed checks. Manually classify which services hold sensitive data and confirm MFA coverage.;ASD Essential Eight ML1 - Multi-factor authentication - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;Group admin provides administrator access to User Alex with MFA disabled.;arn:aws:iam::735291151388:group/admin;admin;iam_administrator_access_with_mfa;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;AWS policy AmazonRDSServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AmazonRDSServiceRolePolicy;AmazonRDSServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;AWS policy AWSTrustedAdvisorServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSTrustedAdvisorServiceRolePolicy;AWSTrustedAdvisorServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;AWS policy AdministratorAccess is attached and allows '*:*' administrative privileges.;arn:aws:iam::aws:policy/AdministratorAccess;AdministratorAccess;iam_aws_attached_policy_no_administrative_privileges;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;AWS policy AWSSupportServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSSupportServiceRolePolicy;AWSSupportServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;AWS policy AWSResourceExplorerServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/AWSResourceExplorerServiceRolePolicy;AWSResourceExplorerServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;Inline policy cloudguardian-s3-read-only attached to role cloudguardian-web-role does not allow privilege escalation.;arn:aws:iam::735291151388:role/cloudguardian-web-role;cloudguardian-web-role/cloudguardian-s3-read-only;iam_inline_policy_allows_privilege_escalation;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;Inline policy cloudguardian-s3-read-only attached to role cloudguardian-web-role does not allow '*:*' administrative privileges.;arn:aws:iam::735291151388:role/cloudguardian-web-role;cloudguardian-web-role/cloudguardian-s3-read-only;iam_inline_policy_no_administrative_privileges;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;Inline policy cloudguardian-s3-read-only attached to role cloudguardian-web-role does not allow 'cloudtrail:*' privileges.;arn:aws:iam::735291151388:role/cloudguardian-web-role;cloudguardian-web-role/cloudguardian-s3-read-only;iam_inline_policy_no_full_access_to_cloudtrail;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;Inline policy cloudguardian-s3-read-only attached to role cloudguardian-web-role does not allow 'kms:*' privileges.;arn:aws:iam::735291151388:role/cloudguardian-web-role;cloudguardian-web-role/cloudguardian-s3-read-only;iam_inline_policy_no_full_access_to_kms;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;User Alex has no inline or attached policies.;arn:aws:iam::735291151388:user/Alex;Alex;iam_policy_attached_only_to_group_or_roles;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Service Role cloudguardian-web-role does not prevent against a cross-service confused deputy attack.;arn:aws:iam::735291151388:role/cloudguardian-web-role;cloudguardian-web-role;iam_role_cross_service_confused_deputy_prevention;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-3.1;Multi-factor authentication is used to authenticate users to their organisation's online services that process, store or communicate their organisation's sensitive data.;3 Multi-factor authentication;ML1;Manual;partial;Credential stuffing, Password reuse compromise, Unauthorised access to internal services;MFA on the organisation's own AWS-hosted online services that handle sensitive data. Prowler verifies MFA on root, IAM users with console access, IAM admins and Directory Service. Whether a given service handles 'sensitive data' is a classification call the operator must make.;MFA prevents credential-only compromise.;"Sensitive-data classification is procedural; Prowler verifies MFA presence on the underlying identity surface.";Enable hardware MFA on root and admin IAM users. Require MFA for all IAM users with console access. Enable MFA on Directory Service. Configure CloudWatch metric filter for non-MFA sign-ins.;Run the listed checks. Manually classify which services hold sensitive data and confirm MFA coverage.;ASD Essential Eight ML1 - Multi-factor authentication - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;Root account has a hardware MFA device enabled.;arn:aws:iam::735291151388:mfa;<root_account>;iam_root_hardware_mfa_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
